ASSESSMENT_YEAR,COUNTY_NUMBER,PARCEL_NUMBER,DWELLING_NUMBER,OCCUPANCY_CODE,STORY_CONFIGURATION_CODE,STORY_HEIGHT,PREDOMINANT_ROOFING_MATERIAL,HEATING_SYSTEM_CODE,CENTRAL_AIR_CONDITIONING,NUMBER_OF_FINISHED_ROOMS,ATTIC_CODE,ATTIC_BASE_AREA,ATTIC_FINISHED_LIVING_AREA,BASEMENT_CODE,BASEMENT_BASE_AREA,BASEMENT_FINISHED_LIVING_AREA,CRAWL_SPACE_CODE,CRAWL_SPACE_BASE_AREA,FLOORS_TOTAL_BASE_AREA,FLOORS_TOTAL_FINISHED_LIV_AREA,TOTAL_BASE_VALUE,ROW_TYPE_ADJUSTMENT,UNFINISHED_INTERIOR_VALUE_ADJ,EXTRA_LIVING_UNITS_VALUE_ADJ,REC_ROOM_VALUE_ADJ,LOFT_VALUE_ADJ,FIREPLACE_VALUE_ADJ,NO_HEATING_VALUE_ADJ,AIR_CONDITIONING_VALUE_ADJ,NO_ELECTRICAL_VALUE_ADJ,PLUMBING_VALUE_ADJ,GARAGE_VALUE_ADJ,EXTERIOR_FEATURES_VALUE_ADJ,TOTAL_BEDROOMS,NUMBER_OF_FAMILY_ROOMS,NUMBER_OF_DINING_ROOMS,NUMBER_OF_FULL_BATHS,NUMBER_OF_HALF_BATHS,TOTAL_PLUMBING_FIXTURES,MASONRY_FIREPLACE_STACKS,MASONRY_FIREPLACE_OPENINGS,STEEL_FIREPLACE_STACKS,STEEL_FIREPLACE_OPENINGS,INTEGRAL_GARAGE,ATTACHED_GARAGE,ATTACHED_CARPORT,BASEMENT_GARAGE,GARAGE_CAPACITY_CARS,GARAGE_SQFT,IMPROVEMENT_INSTANCE_NUMBER,DWELLING_INSTANCE_NUMBER
2022,89,890523310223000021,,1,1,2.0,1,1,N,8,0,0,0,2,600,0,2,406,1606,1606,135600,0,0,8800,0,0,0,0,0,0,,,12100,3,1,1,2,0,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310225000021,,1,1,2.0,1,1,N,7,0,0,0,1,493,0,3,1479,2852,2852,187000,0,0,0,0,0,8000,0,0,0,3200.0,16200.0,0,3,0,1,2,0,9,1,2,0,0,N,Y,N,N,3,560,1,1
2022,89,890523310227000021,,1,1,1.0,1,1,Y,5,0,0,0,2,496,0,2,496,991,991,103700,0,0,0,0,0,0,0,2900,0,,,8900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310228000021,,1,1,2.0,1,1,Y,8,1,1188,0,4,1188,0,0,0,2376,2376,171200,0,0,0,0,0,11500,0,5000,0,1600.0,,11700,4,1,1,1,1,7,1,3,0,0,N,N,N,N,0,0,1,1
2022,89,890523310230000021,,1,1,1.0,4,1,Y,6,1,520,0,1,290,0,3,868,1158,1158,113300,0,0,0,0,0,0,0,3200,0,,,7000,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310231000021,,1,1,1.0,1,1,Y,6,1,864,0,3,904,0,1,240,1144,1144,121700,0,0,0,0,0,4500,0,3100,0,,,9700,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523310233000021,,1,1,1.0,1,1,Y,6,0,0,0,3,936,0,1,480,1416,1416,132000,0,0,0,0,0,4500,0,3500,0,2400.0,11500.0,17600,3,0,1,2,0,8,1,1,0,0,N,Y,N,N,2,312,1,1
2022,89,890523310234000021,,1,1,2.0,1,1,Y,8,0,0,0,1,248,0,3,746,1988,1988,148800,0,0,0,0,0,0,0,4300,0,2400.0,,16600,3,1,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310301000021,,1,1,2.0,1,1,N,8,0,0,0,2,774,0,2,784,2326,2326,166800,0,0,0,0,0,4700,0,0,0,3200.0,8100.0,20500,3,1,1,2,0,9,0,0,1,1,N,N,Y,N,4,720,1,1
2022,89,890523310303000021,,1,1,1.0,1,1,N,7,1,294,0,2,564,0,2,564,1929,1929,143100,0,0,0,0,0,4500,0,0,0,3200.0,,12800,3,0,1,2,0,9,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523310304000021,,1,1,2.0,1,1,Y,10,1,1462,0,3,1588,1000,1,380,3630,3630,257600,0,0,0,0,0,4500,0,8000,0,4800.0,,19600,4,1,2,3,0,11,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523310306000021,,1,1,1.0,1,1,N,6,1,600,0,0,0,0,4,1150,1150,1150,98700,0,0,0,0,0,0,0,0,0,,,15900,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310307000021,,1,1,1.0,1,1,N,6,0,0,0,2,615,0,2,615,1590,1590,133200,0,0,0,0,0,0,0,0,0,2400.0,,18600,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310308000021,,1,1,1.0,1,1,N,6,0,0,0,2,507,0,2,507,1536,1536,125900,0,0,0,0,0,0,0,0,0,800.0,2500.0,15100,3,0,1,1,0,6,0,0,0,0,N,N,Y,N,1,180,1,1
2022,89,890523310308000021,,1,1,2.0,1,1,N,4,0,0,0,0,0,0,4,920,1840,1840,119500,0,0,0,0,0,0,0,0,0,,,4700,1,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,4,4
2022,89,890523310309001021,,1,1,1.0,1,1,N,6,4,720,720,1,295,0,3,885,1180,1180,123900,0,0,8800,0,0,0,0,0,0,-800.0,,9800,3,0,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310310000021,,1,1,2.0,1,1,Y,7,1,1086,0,4,1262,0,0,0,2000,2000,163300,0,0,0,0,0,0,0,4400,0,2400.0,,8300,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310311000021,,1,1,2.0,1,1,N,5,1,800,0,1,439,0,3,1317,2556,2556,196200,0,0,0,0,0,4500,0,0,0,,,11200,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523310312000021,,1,1,1.0,1,4,N,6,1,416,0,2,558,0,2,558,1116,1116,115200,0,0,0,0,0,4500,0,0,0,,,10900,3,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,3,3
2022,89,890523310313000021,,1,1,2.0,1,1,Y,7,1,728,0,2,532,0,2,532,1792,1792,146600,0,0,0,0,0,4500,0,4200,0,2400.0,,11700,3,1,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523310314000021,,1,1,2.0,1,1,N,6,0,0,0,3,560,0,1,216,1336,1336,118200,0,0,0,0,0,0,0,0,0,,,3400,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310315000021,,1,1,2.0,1,1,Y,7,0,0,0,3,765,0,1,432,2169,2169,156100,0,0,0,0,0,0,0,4800,0,,,2100,4,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310316000021,,1,1,2.0,4,1,N,10,0,0,0,2,726,0,2,726,2268,2268,163100,0,0,0,0,0,0,0,0,0,5600.0,,12300,4,0,2,2,1,12,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310318000021,,1,1,2.0,1,1,Y,8,0,0,0,1,251,0,3,1201,2456,2456,161100,0,0,0,0,0,0,0,5200,0,2400.0,16200.0,8900,4,0,1,2,0,8,0,0,0,0,N,Y,N,N,3,528,1,1
2022,89,890523310319000021,,2,1,1.0,1,1,Y,9,4,680,680,1,562,0,2,1558,3552,3552,227000,0,0,8800,0,0,0,0,7100,0,1600.0,12600.0,32800,3,0,2,2,1,12,0,0,0,0,N,Y,N,N,2,336,1,1
2022,89,890523310320000021,,1,1,2.0,1,1,Y,7,0,0,0,1,268,0,3,900,2068,2068,146900,0,0,0,0,0,4700,0,4700,0,,18600.0,5500,3,1,1,1,0,5,0,0,1,1,N,Y,N,N,3,576,1,1
2022,89,890523310321000021,,2,1,1.0,1,4,N,5,0,0,0,0,0,0,0,0,812,812,68100,0,0,0,0,0,0,0,0,0,,,500,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523310321000021,,2,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,812,812,68100,0,0,0,0,0,0,0,0,0,,3600.0,500,2,0,1,1,0,5,0,0,0,0,N,N,Y,N,1,288,2,2
2022,89,890523310322000021,,1,1,1.0,4,1,Y,6,4,952,952,4,952,0,0,0,952,952,127600,0,0,0,0,0,4500,0,3500,0,,2700.0,4000,3,0,1,1,0,5,1,1,0,0,N,N,N,Y,1,200,1,1
2022,89,890523330101000021,,1,1,2.0,1,1,N,8,1,1154,0,2,791,0,2,577,2382,2382,169500,0,0,0,0,0,4500,0,0,0,4800.0,,23300,4,1,1,3,0,11,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330102000021,,1,1,2.0,1,1,Y,8,1,300,0,3,659,0,1,282,1515,1515,135700,0,0,0,0,0,0,0,3900,0,2400.0,3100.0,15500,3,1,1,2,0,8,0,0,0,0,N,N,Y,N,1,264,1,1
2022,89,890523330103000021,,1,1,1.0,1,1,N,7,0,0,0,3,904,0,1,284,1807,1807,140700,0,0,8800,0,0,0,0,0,0,-800.0,,7500,4,0,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330104000021,,1,1,1.0,1,1,Y,6,0,0,0,2,515,0,2,611,1876,1876,137100,0,0,0,0,0,0,0,3900,0,,3400.0,700,2,1,1,1,0,5,0,0,0,0,N,N,Y,N,1,216,1,1
2022,89,890523330105000021,,1,1,1.0,1,1,N,7,1,768,0,1,384,0,3,664,1048,1048,110100,0,0,0,0,0,0,0,0,0,,,6400,4,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330106000021,,1,1,2.0,1,1,N,7,0,0,0,1,336,0,2,720,2112,2112,152300,0,0,0,0,0,0,0,0,0,4000.0,,15300,3,1,1,2,1,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330107000021,,1,1,1.0,1,1,N,6,0,0,0,1,290,0,3,598,1486,1486,117900,0,0,0,0,0,0,0,0,0,,,20400,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330108000021,,1,1,1.0,1,1,N,7,0,0,0,2,582,0,2,582,2064,2064,143200,0,0,0,0,0,0,0,0,0,,,10400,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330109000021,,1,1,2.0,1,1,Y,10,1,474,0,1,188,0,3,1222,2184,2184,161700,0,0,0,0,0,0,0,4800,0,4000.0,,19400,3,1,1,2,1,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330110000021,,1,1,1.0,1,1,N,7,0,0,0,0,0,0,4,1350,2100,2100,129700,0,0,0,0,0,0,0,0,0,,,7000,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330111000021,,1,1,1.0,1,1,Y,5,0,0,0,1,187,0,3,561,748,748,83900,0,0,0,0,0,0,0,3600,0,,,8400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330112000021,,1,1,2.0,1,1,Y,7,1,749,0,2,909,0,2,587,1818,1818,153300,0,0,0,0,0,0,-500,4200,0,1600.0,,16200,3,1,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330113000021,,1,1,1.0,1,1,Y,6,1,728,0,1,224,0,3,672,896,896,99600,0,0,0,0,0,0,0,3400,0,,,6800,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330114000021,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1128,1128,1128,101000,0,0,0,0,0,0,0,3100,0,,,9300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330115000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1592,0,0,0,1592,1592,141600,0,0,0,0,0,4500,0,3800,0,,,8200,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330116000021,,1,1,2.0,1,1,N,10,1,1362,0,3,1142,0,1,220,2504,2504,179400,0,0,0,0,0,0,0,0,0,4000.0,,20000,3,0,2,2,0,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330117000021,,1,1,2.0,4,1,Y,9,0,0,0,2,691,0,2,787,2476,2476,168100,0,0,0,0,0,0,0,5200,0,2400.0,,9000,4,1,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330118000021,,1,1,1.0,1,1,Y,8,0,0,0,2,396,0,2,524,1712,1712,125200,0,0,8800,0,0,0,0,4200,0,-800.0,,14500,3,0,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330201000021,,1,1,2.0,1,1,Y,8,0,0,0,1,236,0,3,980,2352,2352,157100,0,0,8800,0,0,0,0,5000,0,-800.0,,8300,4,1,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330202000021,,1,1,2.0,1,1,Y,10,0,0,0,4,1696,0,0,0,2848,2848,191900,0,0,0,0,0,0,0,5800,0,4800.0,,15300,4,1,1,3,0,11,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330203000021,,6,1,2.0,1,1,N,10,0,0,0,1,216,0,3,648,1376,1376,119400,-5970,0,0,0,0,0,0,0,0,1600.0,,7900,4,1,1,1,0,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330203000021,,6,1,2.0,1,1,N,4,0,0,0,1,216,0,3,648,1376,1376,119400,-5970,0,0,0,0,0,0,0,0,,,5800,3,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,890523330204000021,,1,1,1.0,1,1,Y,8,1,1292,0,4,1302,0,0,0,1292,1292,133300,0,0,0,0,0,4500,0,3300,0,,5100.0,18800,3,1,1,1,0,5,1,1,0,0,N,N,Y,N,2,432,1,1
2022,89,890523330205000021,,1,1,1.0,1,1,Y,8,4,1584,1584,1,396,0,3,1188,1584,1584,151500,0,0,0,0,0,0,0,4800,0,3200.0,,13900,4,1,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330206000021,,1,1,2.0,1,1,Y,6,0,0,0,1,240,0,3,780,1500,1500,128000,0,0,0,0,0,0,0,3800,0,,29800.0,14300,3,0,1,1,0,5,0,0,0,0,N,Y,N,N,6,1122,1,1
2022,89,890523330209000021,,1,1,1.0,1,1,Y,6,0,0,0,2,720,0,2,616,2056,2056,148900,0,0,0,0,0,0,0,4000,0,,,9200,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330210000021,,1,1,1.0,1,1,Y,7,0,0,0,4,1482,0,0,0,2802,2802,180400,0,0,0,0,0,4500,0,4700,0,,5800.0,30300,3,0,1,1,0,5,1,1,0,0,N,N,Y,Y,2,452,1,1
2022,89,890523330211000021,,1,1,1.0,1,1,N,6,0,0,0,2,480,0,2,516,996,996,103300,0,0,0,0,0,0,0,0,0,,,10500,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330212000021,,1,1,1.0,1,1,N,7,0,0,0,1,329,0,3,987,1316,1316,117000,0,0,0,0,0,4700,0,0,0,,,19400,3,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,890523330213000021,,1,1,1.0,1,1,N,7,4,732,486,2,572,0,2,604,1336,1336,131800,0,0,0,0,0,0,0,0,0,2400.0,,8900,4,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330214000021,,1,1,1.0,1,1,N,6,0,0,0,2,506,0,2,506,1804,1804,131600,0,0,0,0,0,4500,0,0,0,1600.0,,15300,3,0,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330215000021,,1,1,1.0,1,1,Y,6,0,0,0,1,147,0,3,825,1560,1560,121300,0,0,0,0,0,0,0,3500,0,,,23300,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330216000021,,1,1,1.0,1,1,N,6,0,0,0,4,540,0,0,0,1080,1080,94500,0,0,0,0,0,0,0,0,0,2400.0,,4100,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330301001021,,1,1,2.0,1,1,N,10,0,0,0,2,1042,0,1,528,3306,3306,204100,0,0,17600,0,0,4500,0,0,0,-1600.0,,28900,5,0,2,3,0,13,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330303000021,,1,1,1.0,1,1,N,7,0,0,0,4,1288,0,0,0,2480,2480,168500,0,0,0,0,0,4500,0,0,0,1600.0,,22300,3,0,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330304000021,,1,1,2.0,4,1,N,10,0,0,0,4,1440,0,0,0,2892,2892,184500,0,0,0,0,0,0,0,0,0,5600.0,2700.0,23500,4,1,1,2,2,12,0,0,0,0,N,N,N,Y,1,200,1,1
2022,89,890523330305000021,,1,1,2.0,1,1,Y,10,0,0,0,4,1220,0,0,0,2440,2440,166500,0,0,0,0,0,0,0,5000,0,2400.0,,24000,4,1,1,1,1,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330306000021,,1,1,1.0,1,1,Y,8,0,0,0,1,576,0,1,672,1920,1920,157400,0,0,0,0,0,4500,0,4300,0,2400.0,15200.0,6900,4,1,1,2,0,8,1,1,0,0,N,Y,N,N,2,480,1,1
2022,89,890523330307000021,,6,1,1.0,1,1,N,5,0,0,0,0,0,0,4,768,768,768,71900,-3595,0,0,0,0,0,0,0,0,,,0,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330307000021,,6,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,768,768,768,71900,-3595,0,0,0,0,0,0,3900,0,,,3200,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,890523330308000021,,1,1,1.0,1,1,N,5,1,840,0,0,0,0,4,1064,1064,1064,96000,0,0,0,0,0,4500,0,0,0,1600.0,16200.0,4100,2,0,1,1,1,7,1,1,0,0,N,Y,N,N,3,572,1,1
2022,89,890523330309000021,,1,1,1.0,1,1,Y,7,0,0,0,3,960,0,1,190,2110,2110,146900,0,0,0,0,0,4500,0,4100,0,1600.0,,11900,3,1,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890523330310000021,,1,1,1.0,1,2,Y,6,0,0,0,2,724,0,2,724,1447,1447,127500,0,0,0,0,0,0,0,3500,0,3200.0,,8000,2,0,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330311000021,,1,1,1.0,1,1,N,5,0,0,0,2,468,0,2,468,936,936,98400,0,0,0,0,0,0,0,0,0,,,0,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523330311000021,,1,1,1.0,1,1,N,4,0,0,0,4,608,0,0,0,608,608,76800,0,0,0,0,0,0,0,0,0,,2700.0,1500,2,0,1,1,0,5,0,0,0,0,N,N,N,Y,1,200,3,3
2022,89,890523330313000021,,1,1,1.0,1,1,Y,7,0,0,0,2,748,0,2,1101,1849,1849,147600,0,0,0,0,0,0,0,4100,0,2400.0,15200.0,17200,3,1,1,2,0,8,0,0,0,0,N,Y,N,N,2,484,1,1
2022,89,890523330314000021,,1,1,1.0,1,1,N,6,0,0,0,3,654,0,1,218,872,872,97300,0,0,0,0,0,0,0,0,0,,11500.0,7800,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,1,288,1,1
2022,89,890523330315000021,,1,1,1.0,1,1,Y,7,0,0,0,1,192,0,3,576,1152,1152,102800,0,0,0,0,0,0,0,4300,0,,2500.0,6600,2,1,1,1,0,5,0,0,0,0,N,N,Y,N,1,200,1,1
2022,89,890523330316000021,,1,1,1.0,1,1,Y,5,0,0,0,4,684,0,0,0,1224,1224,104100,0,0,0,0,0,0,0,4100,0,,,12400,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523400102000021,,1,1,1.0,1,1,Y,8,0,0,0,4,2338,0,0,0,2338,2338,188300,0,0,0,4500,0,4500,0,4900,0,2400.0,3700.0,11000,3,0,1,2,0,8,1,1,0,0,N,N,N,Y,2,450,1,1
2022,89,890523400106000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1392,0,0,0,1392,1392,140700,0,0,0,6500,0,4500,0,3500,0,2400.0,15700.0,7900,3,1,0,2,0,8,1,1,0,0,N,Y,N,N,2,480,1,1
2022,89,890523400107000021,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1622,1622,1622,123800,0,0,0,0,0,4500,0,3800,0,1600.0,22900.0,5300,3,0,1,1,1,7,1,1,0,0,N,Y,N,N,4,744,1,1
2022,89,890523400108000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1344,0,0,0,1344,1344,128400,0,0,0,9800,0,4500,0,3300,0,4000.0,15200.0,7800,3,0,1,2,1,10,1,1,0,0,N,Y,N,N,3,504,1,1
2022,89,890523400109000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1296,0,0,0,1296,1296,129200,0,0,0,7800,0,0,0,3300,0,1600.0,15200.0,0,3,0,1,1,1,7,0,0,0,0,N,Y,N,N,2,500,1,1
2022,89,890523400109000021,,7,1,1.0,1,4,Y,1,0,0,0,0,0,0,0,0,368,368,19600,0,0,0,0,0,0,0,2700,0,,,1800,0,0,0,0,0,0,0,0,0,0,N,N,N,N,0,0,625,625
2022,89,890523400110000021,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1892,1892,1892,141300,0,0,0,0,0,4500,0,4300,0,2400.0,19400.0,5400,3,1,1,2,0,8,1,1,0,0,N,Y,N,N,3,586,1,1
2022,89,890523400111000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1296,0,0,0,1296,1296,129200,0,0,0,7800,0,4500,0,3300,0,4800.0,16200.0,3300,3,0,1,2,1,11,1,1,0,0,N,Y,N,N,3,550,1,1
2022,89,890523400112000021,,1,1,2.0,1,1,Y,7,0,0,0,0,0,0,2,572,1760,1760,132000,0,0,0,0,0,4700,0,4100,0,1600.0,16800.0,13600,3,1,1,1,1,7,0,0,1,1,N,Y,N,N,3,572,1,1
2022,89,890523400113000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1180,0,0,0,1180,1180,125600,0,0,0,6500,0,4500,0,3200,0,1600.0,16800.0,5900,3,0,1,1,1,7,1,1,0,0,N,Y,N,N,3,572,1,1
2022,89,890523400114000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1446,0,0,0,1446,1446,143600,0,0,0,5900,0,4500,0,3500,0,1600.0,13600.0,1900,3,0,1,1,1,7,1,1,0,0,N,Y,N,N,2,378,1,1
2022,89,890523400115000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1196,0,0,0,1196,1196,119600,0,0,0,4500,0,4500,0,3200,0,2400.0,14300.0,14600,3,0,1,2,0,8,1,1,0,0,N,Y,N,N,2,462,1,1
2022,89,890523400116000021,,1,1,1.0,1,1,Y,5,0,0,0,4,1290,0,0,0,1290,1290,126000,0,0,0,0,0,0,0,3300,0,,,0,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523400117000021,,1,1,2.0,1,1,Y,8,0,0,0,0,0,0,2,600,2328,2328,150500,0,0,0,0,0,4500,0,4900,0,1600.0,10000.0,2600,4,1,1,1,1,7,1,1,0,0,N,Y,N,N,1,240,1,1
2022,89,890523400126000021,,1,1,1.0,4,4,N,4,0,0,0,0,0,0,0,0,1800,1800,116400,0,0,0,0,0,0,0,0,0,,,16600,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890523400205000021,,1,1,2.0,2,1,N,14,1,1538,0,1,829,0,2,1495,4590,4590,272900,0,0,0,0,0,4500,0,0,0,6400.0,14700.0,18600,4,1,1,3,1,13,1,1,0,0,N,Y,N,N,2,462,1,1
2022,89,890523400205000021,,1,1,1.0,1,1,N,5,0,0,0,4,528,0,0,0,528,528,70700,0,0,0,0,0,0,0,0,0,,2700.0,4100,1,0,1,1,0,5,0,0,0,0,N,N,N,Y,1,200,2,2
2022,89,890523400206000021,,1,1,2.0,2,1,Y,12,4,2658,2658,4,2099,0,0,0,4513,4513,311300,0,0,0,0,0,8000,0,8600,0,8800.0,16800.0,32600,6,1,1,3,2,16,1,2,0,0,N,Y,N,N,3,559,1,1
2022,89,890523400207000021,,1,1,2.0,2,1,N,11,4,785,785,2,887,0,1,296,2716,2716,199800,0,0,0,3000,0,8000,0,0,0,8800.0,19300.0,3600,4,1,1,3,2,16,1,2,0,0,N,Y,Y,N,4,785,1,1
2022,89,890523400211000021,,1,1,1.0,1,1,Y,6,1,456,0,0,0,0,0,0,1444,1444,106200,0,0,0,0,0,4700,0,3500,0,3200.0,14300.0,11000,3,1,1,2,0,9,0,0,1,1,N,Y,N,N,2,456,1,1
2022,89,890523400212000021,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,0,0,2228,2228,138100,0,0,0,0,0,0,0,4700,0,4000.0,16200.0,7300,3,1,1,2,0,10,0,0,0,0,N,Y,N,N,3,528,1,1
2022,89,890523400213000021,,1,1,1.0,1,1,Y,6,0,0,0,4,1752,1752,0,0,1752,1752,197600,0,0,0,0,0,0,0,4100,0,5600.0,15200.0,17800,3,0,1,3,0,12,0,0,0,0,N,Y,N,N,3,504,1,1
2022,89,890523400215000021,,1,1,2.0,1,4,Y,7,1,462,0,0,0,0,0,0,2355,2355,152200,0,0,0,0,0,0,0,5000,0,6400.0,14300.0,16100,4,0,0,3,0,13,0,0,0,0,N,Y,N,N,2,462,1,1
2022,89,890523400217000021,,1,1,1.0,1,4,Y,6,0,0,0,0,0,0,0,0,1490,1490,103600,0,0,0,0,0,0,0,3600,0,2400.0,14300.0,9300,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,2,440,1,1
2022,89,890523400218000021,,1,1,1.0,1,4,Y,6,1,499,0,0,0,0,0,0,1671,1671,114700,0,0,0,0,0,0,0,4000,0,3200.0,15200.0,10900,3,0,1,2,0,9,0,0,0,0,N,Y,N,N,2,499,1,1
2022,89,890523400225000021,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,1626,1626,107400,0,0,0,0,0,0,0,3800,0,2400.0,14300.0,5700,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,2,428,1,1
2022,89,890523400226000021,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1814,1814,1814,129500,0,0,0,0,0,4700,0,4100,0,4000.0,21700.0,9300,3,0,0,2,0,10,0,0,1,1,N,Y,N,N,4,772,1,1
2022,89,890523400227000021,,1,1,1.0,1,4,Y,5,0,0,0,0,0,0,0,0,1462,1462,99900,0,0,0,0,0,0,0,3600,0,2400.0,13400.0,4100,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,2,400,1,1
2022,89,890523400228000021,,1,1,2.0,1,4,Y,7,0,0,0,0,0,0,0,0,1684,1684,112700,0,0,0,0,0,0,0,2900,0,4000.0,14300.0,6400,4,1,0,2,1,10,0,0,0,0,N,Y,N,N,2,442,1,1
2022,89,890523400229000021,,1,1,1.0,1,4,Y,5,0,0,0,0,0,0,0,0,1830,1830,119600,0,0,0,0,0,0,0,4100,0,4000.0,13400.0,5400,3,0,0,2,0,10,0,0,0,0,N,Y,N,N,2,420,1,1
2022,89,890524000409000020,,1,1,1.0,1,1,N,5,0,0,0,4,1161,0,0,0,1161,1161,125200,0,0,0,0,0,4700,0,0,0,2400.0,,13500,3,0,0,2,0,8,0,0,1,1,N,N,N,N,0,0,1,1
